pmtid,pmtx,pmty,pmtz
6186,587.2109,-1584.7029,-781.39996
7773,-672.35004,-1237.25,1810.0
7216,1570.5844,-623.9912,-67.0
6352,782.96893,-1497.6848,145.09999
9887,318.15,-600.95,-1810.0
3955,-1684.073,-141.41483,145.09999
9810,1024.45,-742.35,-1810.0
8582,-954.44995,106.049995,1810.0
6303,719.56586,-1529.1582,279.09998
7233,1570.5844,-623.9912,1127.5
218,1665.9987,283.81094,-848.39996
9142,1308.6499,954.44995,1810.0
1949,-35.39244,1689.6294,-1060.5
11070,-248.14998,1378.6499,-1810.0
1382,721.3763,1528.305,-1484.7
10695,-812.35,671.64996,-1810.0
2747,-1021.77203,1346.1359,1272.6
120,1684.073,141.41553,-569.3
261,1653.0695,351.3707,-1417.7
9486,-954.44995,-1307.95,-1810.0
8069,-1520.7499,-671.65,1810.0
8154,1378.6499,-600.95,1810.0
6772,1231.9563,-1156.8854,993.49994
9960,-812.35,-459.54996,-1810.0
2178,-316.67383,1660.0656,703.3
6458,907.2344,-1425.8422,424.19998
9692,1308.6499,-954.44995,-1810.0
9382,672.35,1520.0499,1810.0
1107,1077.2467,1302.1671,703.3
10258,672.35,-35.35,-1810.0
2384,-589.08606,1584.0068,848.39996
4485,-1481.9214,-812.4094,1551.7
10541,954.44995,388.85,-1810.0
4668,-1325.684,-1048.1708,67.0
9673,-36.05,-954.44995,-1810.0
3483,-1618.4468,486.5492,-781.39996
3295,-1514.641,749.6418,357.2
3007,-1279.3215,1104.281,1629.7999
2413,-653.05664,1558.7228,-703.3
5932,246.87991,-1671.8702,-703.3
9950,-1520.7499,-459.54996,-1810.0
3721,-1676.9232,209.82979,1629.7999
191,1676.9233,209.82874,848.39996
6153,522.2374,-1607.286,491.19995
9313,-884.45,1378.6499,1810.0
872,1279.3217,1104.2808,-1484.7
7183,1543.8912,-687.3861,1205.5999
10048,-1096.5499,-318.15,-1810.0
10388,-106.049995,176.75,-1810.0
8523,1590.7499,-35.35,1810.0
6931,1367.2377,-993.35846,1417.7
5784,33.391663,-1689.67,-357.2
11079,388.15,1378.6499,-1810.0
5972,314.70807,-1660.4393,-1484.7
10311,1024.45,35.35,-1810.0
10004,-954.44995,-388.84998,-1810.0
7374,1636.9052,-420.28735,279.09998
6182,587.2109,-1584.7029,-1060.5
7471,1666.6655,-279.868,-67.0
4900,-1075.7051,-1303.4412,-1551.7
8691,248.14998,247.44998,1810.0
8684,-248.14998,247.44998,1810.0
3672,-1665.9984,283.812,1763.7999
3543,-1636.9054,420.28632,-145.09999
10102,-530.25,-247.44998,-1810.0
4607,-1367.2394,-993.35626,-636.3
631,1479.9939,815.91565,-491.19995
3841,-1689.9988,2.0007894,-703.3
3879,-1688.4327,-72.76728,-1629.7999
9975,248.14998,-459.54996,-1810.0
10089,-1448.65,-247.44998,-1810.0
1741,246.88042,1671.8702,-1339.6
7156,1543.8912,-687.3861,-703.3
5271,-656.746,-1557.1721,-569.3
2233,-383.96518,1645.804,993.49994
4983,-1021.77374,-1346.1346,703.3
2131,-246.87976,1671.8702,993.49994
340,1636.9055,420.28583,569.3
3122,-1407.6366,935.2322,-1060.5
3216,-1479.9934,815.9164,-1629.7999
5761,-33.39404,-1689.67,1629.7999
1866,104.12029,1686.7896,279.09998
8222,-106.049995,-459.54996,1810.0
8087,-248.14998,-671.65,1810.0
1454,653.0575,1558.7225,0.0
201,1676.9233,209.82874,1551.7
2957,-1231.9564,1156.8851,1696.7999
1130,1021.7727,1346.1354,-1272.6
7504,1676.6737,-211.81454,-1339.6
4513,-1444.5289,-877.17505,-67.0
7177,1543.8912,-687.3861,781.39996
5905,176.65134,-1680.7422,993.49994
158,1676.9233,209.82874,-1484.7
7188,1543.8912,-687.3861,1551.7
8255,-1024.4501,-388.84998,1810.0
7062,1481.92,-812.41187,-145.09999
9288,-672.35004,1307.95,1810.0
9497,-176.05,-1307.95,-1810.0
10570,-248.14998,459.55,-1810.0
8537,-812.35,35.35,1810.0
4634,-1367.2394,-993.35626,1272.6
10179,-1590.75,-106.049995,-1810.0
2939,-1231.9564,1156.8851,424.19998
3768,-1684.0729,141.41614,1339.6
2920,-1231.9564,1156.8851,-915.39996
3824,-1688.5176,70.770676,1696.7999
8238,1024.45,-459.54996,1810.0
1850,104.12029,1686.7896,-848.39996
5398,-522.2397,-1607.2853,1205.5999
2362,-589.08606,1584.0068,-703.3
6055,387.85834,-1644.8909,781.39996
2394,-589.08606,1584.0068,1551.7
6236,656.7438,-1557.173,-848.39996
2108,-246.87976,1671.8702,-636.3
7450,1666.6655,-279.868,-1551.7
2221,-383.96518,1645.804,145.09999
9412,318.15,-1590.75,-1810.0
7258,1596.6523,-553.89636,-703.3
1217,966.14777,1386.5996,1272.6
860,1323.1989,1051.3063,1272.6
5562,-246.88145,-1671.8701,-1629.7999
1243,903.8581,1427.9847,-491.19995
3087,-1368.413,991.73883,67.0
3495,-1618.4468,486.5492,67.0
7654,-388.14996,-1590.75,1810.0
4281,-1596.653,-553.89484,1551.7
5350,-587.21313,-1584.702,1417.7
6534,1021.7712,-1346.1366,-1417.7
5297,-656.746,-1557.1721,1272.6
9621,-1024.4501,-1025.15,-1810.0
5544,-314.7104,-1660.439,703.3
5263,-656.746,-1557.1721,-1127.5
1211,966.14777,1386.5996,848.39996
6447,907.2344,-1425.8422,-357.2
8522,1520.7499,-35.35,1810.0
2635,-903.8574,1427.9852,569.3
7971,460.25,-883.75,1810.0
9171,672.35,1025.1499,1810.0
5593,-246.88145,-1671.8701,569.3
277,1653.0695,351.3707,-279.09998
10059,-318.15,-318.15,-1810.0
2211,-383.96518,1645.804,-569.3
5268,-656.746,-1557.1721,-781.39996
2901,-1183.8589,1206.059,1339.6
2874,-1183.8589,1206.059,-569.3
455,1595.3373,557.6729,1484.7
1206,966.14777,1386.5996,491.19995
740,1407.637,935.23157,0.0
9350,-36.05,1449.35,1810.0
2592,-844.9994,1463.5833,1127.5
7877,-742.35,-1025.15,1810.0
8934,1378.6499,600.94995,1810.0
5228,-719.568,-1529.1572,0.0
10719,884.44995,671.64996,-1810.0
4821,-1182.4319,-1207.458,67.0
3666,-1665.9984,283.812,1339.6
2353,-589.08606,1584.0068,-1339.6
3942,-1684.073,-141.41483,-781.39996
116,1684.073,141.41553,-848.39996
173,1676.9233,209.82874,-424.19998
996,1183.8594,1206.0585,67.0
1230,903.8581,1427.9847,-1417.7
9411,248.14998,-1590.75,-1810.0
1196,966.14777,1386.5996,-212.09999
625,1479.9939,815.91565,-915.39996
9367,-388.14996,1520.0499,1810.0
3376,-1571.322,622.131,-1127.5
1133,1021.7727,1346.1354,-1060.5
558,1543.8918,687.3848,1551.7
297,1653.0695,351.3707,1127.5
3462,-1595.3369,557.6738,1339.6
10860,-812.35,954.44995,-1810.0
9979,530.24994,-459.54996,-1810.0
6306,719.56586,-1529.1582,491.19995
3975,-1684.073,-141.41483,1551.7
3270,-1514.641,749.6418,-1417.7
7247,1596.6523,-553.89636,-1484.7
4993,-1021.77374,-1346.1346,1417.7
2960,-1279.3215,1104.281,-1696.7999
9853,1024.45,-671.65,-1810.0
1656,383.966,1645.8038,-145.09999
400,1618.4469,486.54868,1205.5999
8190,812.3499,-530.25,1810.0
10291,-388.14996,35.35,-1810.0
1404,721.3763,1528.305,67.0
3595,-1653.0693,351.3714,-67.0
10385,-318.15,176.75,-1810.0
6967,1407.6366,-935.23206,357.2
9517,-954.44995,-1237.25,-1810.0
6106,454.4734,-1627.745,781.39996
10308,812.3499,35.35,-1810.0
199,1676.9233,209.82874,1417.7
7616,1688.4326,-72.77006,-636.3
6999,1444.5272,-877.1778,-993.49994
6022,387.85834,-1644.8909,-1551.7
3921,-1688.4327,-72.76728,1339.6
8910,-318.15,600.94995,1810.0
9611,884.44995,-1095.85,-1810.0
9281,1024.45,1237.2499,1810.0
2529,-782.9699,1497.6842,279.09998
4016,-1676.6738,-211.81259,848.39996
8476,1590.7499,-106.049995,1810.0
6194,587.2109,-1584.7029,-212.09999
1578,522.239,1607.2854,1551.7
3873,-1689.9988,2.0007894,1551.7
328,1636.9055,420.28583,-279.09998
1475,653.0575,1558.7225,1484.7
5295,-656.746,-1557.1721,1127.5
5456,-454.4757,-1627.7444,1696.7999
10002,-1096.5499,-388.84998,-1810.0
9228,-388.14996,1166.5499,1810.0
3603,-1653.0693,351.3714,491.19995
2975,-1279.3215,1104.281,-636.3
5384,-522.2397,-1607.2853,212.09999
4741,-1278.0146,-1105.7933,1629.7999
3293,-1514.641,749.6418,212.09999
4534,-1444.5289,-877.17505,1417.7
4992,-1021.77374,-1346.1346,1339.6
776,1368.4135,991.7382,-1060.5
2726,-1021.77203,1346.1359,-212.09999
2423,-653.05664,1558.7228,0.0
10026,600.24994,-388.84998,-1810.0
719,1407.637,935.23157,-1484.7
11006,-600.25,1237.2499,-1810.0
10856,-1096.5499,954.44995,-1810.0
179,1676.9233,209.82874,0.0
6625,1075.7031,-1303.4426,1417.7
7675,-106.049995,-1520.0499,1810.0
8398,-672.35004,-176.75,1810.0
7102,1513.7524,-751.4344,-915.39996
2880,-1183.8589,1206.059,-145.09999
2432,-653.05664,1558.7228,636.3
4074,-1666.6659,-279.86606,1339.6
2721,-1021.77203,1346.1359,-569.3
178,1676.9233,209.82874,-67.0
5655,-176.6545,-1680.7418,1339.6
8307,-600.25,-318.15,1810.0
8362,36.05,-247.44998,1810.0
4091,-1652.6527,-353.32553,-1060.5
9284,-954.44995,1307.95,1810.0
5915,176.65134,-1680.7422,1696.7999
5427,-454.4757,-1627.7444,-357.2
8072,-1308.6499,-671.65,1810.0
2382,-589.08606,1584.0068,703.3
6771,1231.9563,-1156.8854,915.39996
10687,-1378.65,671.64996,-1810.0
6551,1021.7712,-1346.1366,-212.09999
7628,1688.4326,-72.77006,212.09999
7011,1444.5272,-877.1778,-145.09999
1697,316.67468,1660.0654,-848.39996
10035,1236.5499,-388.84998,-1810.0
11033,-884.45,1307.95,-1810.0
6763,1231.9563,-1156.8854,357.2
2510,-782.9699,1497.6842,-1060.5
4844,-1182.4319,-1207.458,1696.7999
361,1618.4469,486.54868,-1551.7
8215,-600.25,-459.54996,1810.0
10559,-1024.4501,459.55,-1810.0
6105,454.4734,-1627.745,703.3
5422,-454.4757,-1627.7444,-703.3
1569,522.239,1607.2854,915.39996
2371,-589.08606,1584.0068,-67.0
593,1514.6411,749.6414,424.19998
6952,1407.6366,-935.23206,-703.3
2754,-1021.77203,1346.1359,1763.7999
2276,-456.4,1627.2059,424.19998
4396,-1513.7533,-751.4327,-1127.5
1917,35.393097,1689.6293,279.09998
8284,1024.45,-388.84998,1810.0
1738,246.88042,1671.8702,-1551.7
914,1279.3217,1104.2808,1484.7
5457,-454.4757,-1627.7444,1763.7999
9262,-318.15,1237.2499,1810.0
10918,600.24994,1025.1499,-1810.0
6810,1278.013,-1105.795,67.0
559,1543.8918,687.3848,1629.7999
3101,-1368.413,991.73883,1060.5
5909,176.65134,-1680.7422,1272.6
5382,-522.2397,-1607.2853,67.0
5587,-246.88145,-1671.8701,145.09999
7764,884.44995,-1307.95,1810.0
4591,-1367.2394,-993.35626,-1763.7999
9656,-1236.55,-954.44995,-1810.0
6333,782.96893,-1497.6848,-1205.5999
6468,907.2344,-1425.8422,1127.5
1327,782.97046,1497.684,-1763.7999
9018,1166.5499,742.35,1810.0
283,1653.0695,351.3707,145.09999
8570,1520.7499,35.35,1810.0
206,1665.9987,283.81094,-1696.7999
405,1618.4469,486.54868,1551.7
9875,-530.25,-600.95,-1810.0
991,1183.8594,1206.0585,-279.09998
663,1479.9939,815.91565,1763.7999
1244,903.8581,1427.9847,-424.19998
3641,-1665.9984,283.812,-424.19998
1355,782.97046,1497.684,212.09999
5329,-587.21313,-1584.702,-67.0
8231,530.24994,-459.54996,1810.0
4808,-1182.4319,-1207.458,-848.39996
7698,-36.05,-1449.35,1810.0
6926,1367.2377,-993.35846,1060.5
3403,-1571.322,622.131,781.39996
1423,721.3763,1528.305,1417.7
11112,-600.25,1520.0499,-1810.0
4757,-1231.9576,-1156.8839,-848.39996
10820,-884.45,883.74994,-1810.0
184,1676.9233,209.82874,357.2
1568,522.239,1607.2854,848.39996
6782,1231.9563,-1156.8854,1696.7999
10133,-1590.75,-176.75,-1810.0
2603,-903.8574,1427.9852,-1696.7999
4802,-1182.4319,-1207.458,-1272.6
3741,-1684.0729,141.41614,-569.3
876,1279.3217,1104.2808,-1205.5999
7288,1596.6523,-553.89636,1417.7
532,1543.8918,687.3848,-279.09998
9593,-388.14996,-1095.85,-1810.0
1357,782.97046,1497.684,357.2
7847,-248.14998,-1095.85,1810.0
6279,719.56586,-1529.1582,-1417.7
1231,903.8581,1427.9847,-1339.6
10770,1448.65,742.35,-1810.0
9110,-954.44995,954.44995,1810.0
6667,1132.3153,-1254.5764,781.39996
7759,530.24994,-1307.95,1810.0
9034,-672.35004,813.0499,1810.0
2462,-721.3757,1528.3053,-848.39996
5449,-454.4757,-1627.7444,1205.5999
10531,248.14998,388.85,-1810.0
4715,-1278.0146,-1105.7933,-212.09999
2771,-1077.2461,1302.1677,-636.3
733,1407.637,935.23157,-491.19995
7898,742.35,-1025.15,1810.0
1691,316.67468,1660.0654,-1272.6
11039,-460.24997,1307.95,-1810.0
7319,1617.8695,-488.46497,0.0
1684,316.67468,1660.0654,-1763.7999
9968,-248.14998,-459.54996,-1810.0
1297,845.0003,1463.5828,-279.09998
9364,-600.25,1520.0499,1810.0
3477,-1618.4468,486.5492,-1205.5999
7658,-106.049995,-1590.75,1810.0
6228,656.7438,-1557.173,-1417.7
2867,-1183.8589,1206.059,-1060.5
6325,782.96893,-1497.6848,-1763.7999
6993,1444.5272,-877.1778,-1417.7
6803,1278.013,-1105.795,-424.19998
10991,672.35,1166.5499,-1810.0
2359,-589.08606,1584.0068,-915.39996
4762,-1231.9576,-1156.8839,-491.19995
6795,1278.013,-1105.795,-993.49994
6373,782.96893,-1497.6848,1629.7999
1162,1021.7727,1346.1354,993.49994
10706,-36.05,671.64996,-1810.0
3089,-1368.413,991.73883,212.09999
677,1445.5656,875.4655,-848.39996
4888,-1132.3168,-1254.5751,1205.5999
3727,-1684.0729,141.41614,-1551.7
4457,-1481.9214,-812.4094,-424.19998
6837,1325.6824,-1048.1727,-1629.7999
7603,1688.4326,-72.77006,-1551.7
9677,248.14998,-954.44995,-1810.0
7804,-812.35,-1166.5499,1810.0
10617,-106.049995,530.24994,-1810.0
11050,318.15,1307.95,-1810.0
5196,-782.97174,-1497.6832,1339.6
2290,-456.4,1627.2059,1417.7
7596,1684.0729,-141.41719,1551.7
4717,-1278.0146,-1105.7933,-67.0
4120,-1652.6527,-353.32553,993.49994
7574,1684.0729,-141.41719,0.0
4367,-1543.8921,-687.38434,424.19998
3183,-1445.5652,875.4664,-357.2
11101,176.05,1449.35,-1810.0
4205,-1617.8702,-488.46265,-212.09999
1113,1077.2467,1302.1671,1127.5
9048,318.15,813.0499,1810.0
4932,-1075.7051,-1303.4412,703.3
351,1636.9055,420.28583,1339.6
8042,-388.14996,-742.35,1810.0
4788,-1231.9576,-1156.8839,1339.6
4255,-1596.653,-553.89484,-279.09998
2399,-653.05664,1558.7228,-1696.7999
92,1688.5176,70.769844,1060.5
10499,1236.5499,318.15,-1810.0
6486,964.50476,-1387.743,-1205.5999
10813,-1378.65,883.74994,-1810.0
6895,1367.2377,-993.35846,-1127.5
6473,907.2344,-1425.8422,1484.7
8024,1308.6499,-813.05,1810.0
1951,-35.39244,1689.6294,-915.39996
7862,812.3499,-1095.85,1810.0
10887,1096.5499,954.44995,-1810.0
1450,653.0575,1558.7225,-279.09998
8383,1520.7499,-247.44998,1810.0
373,1618.4469,486.54868,-703.3
10229,-1378.65,-35.35,-1810.0
8492,-600.25,-35.35,1810.0
2194,-383.96518,1645.804,-1763.7999
11131,-460.24997,1590.7499,-1810.0
192,1676.9233,209.82874,915.39996
7087,1481.92,-812.41187,1629.7999
10631,884.44995,530.24994,-1810.0
1792,178.64249,1680.5317,-1339.6
3468,-1595.3369,557.6738,1763.7999
3823,-1688.5176,70.770676,1629.7999
5640,-176.6545,-1680.7418,279.09998
3698,-1676.9232,209.82979,0.0
4578,-1407.6376,-935.2308,915.39996
6289,719.56586,-1529.1582,-703.3
2481,-721.3757,1528.3053,491.19995
10718,812.3499,671.64996,-1810.0
11127,460.25,1520.0499,-1810.0
435,1595.3373,557.6729,67.0
8524,1660.75,-35.35,1810.0
4958,-1021.77374,-1346.1346,-1060.5
497,1571.3223,622.13043,848.39996
5823,108.11054,-1686.5385,-1205.5999
791,1368.4135,991.7382,0.0
6536,1021.7712,-1346.1366,-1272.6
9490,-672.35004,-1307.95,-1810.0
10033,1096.5499,-388.84998,-1810.0
10886,1024.45,954.44995,-1810.0
10821,-812.35,883.74994,-1810.0
2241,-383.96518,1645.804,1551.7
10893,-1166.5499,1025.1499,-1810.0
697,1445.5656,875.4655,569.3
3285,-1514.641,749.6418,-357.2
5727,-33.39404,-1689.67,-781.39996
5357,-522.2397,-1607.2853,-1696.7999
244,1665.9987,283.81094,993.49994
10259,742.35,-35.35,-1810.0
27,1689.9988,1.9999992,67.0
1171,1021.7727,1346.1354,1629.7999
6245,656.7438,-1557.173,-212.09999
4359,-1543.8921,-687.38434,-145.09999
3407,-1571.322,622.131,1060.5
5402,-522.2397,-1607.2853,1484.7
3923,-1688.4327,-72.76728,1484.7
4761,-1231.9576,-1156.8839,-569.3
10990,600.24994,1166.5499,-1810.0
5665,-108.112915,-1686.5383,-1551.7
2595,-844.9994,1463.5833,1339.6
9295,-176.05,1307.95,1810.0
693,1445.5656,875.4655,279.09998
8352,-672.35004,-247.44998,1810.0
9552,-812.35,-1166.5499,-1810.0
8984,-1236.55,742.35,1810.0
6790,1278.013,-1105.795,-1339.6
10135,-1448.65,-176.75,-1810.0
10735,-1024.4501,742.35,-1810.0
3139,-1407.6366,935.2322,145.09999
2631,-903.8574,1427.9852,279.09998
2020,-104.11964,1686.7896,357.2
8990,-812.35,742.35,1810.0
2088,-178.64142,1680.5319,1551.7
10103,-460.24997,-247.44998,-1810.0
2929,-1231.9564,1156.8851,-279.09998
5439,-454.4757,-1627.7444,491.19995
10163,530.24994,-176.75,-1810.0
2445,-653.05664,1558.7228,1551.7
3302,-1514.641,749.6418,848.39996
7582,1684.0729,-141.41719,569.3
701,1445.5656,875.4655,848.39996
3271,-1514.641,749.6418,-1339.6
96,1688.5176,70.769844,1339.6
6942,1407.6366,-935.23206,-1417.7
1432,653.0575,1558.7225,-1551.7
2990,-1279.3215,1104.281,424.19998
10490,600.24994,318.15,-1810.0
3449,-1595.3369,557.6738,424.19998
9132,600.24994,954.44995,1810.0
7933,530.24994,-954.44995,1810.0
1275,903.8581,1427.9847,1763.7999
7387,1636.9052,-420.28735,1205.5999
3581,-1653.0693,351.3714,-1060.5
1958,-35.39244,1689.6294,-424.19998
1175,966.14777,1386.5996,-1696.7999
2767,-1077.2461,1302.1677,-915.39996
7340,1617.8695,-488.46497,1484.7
3256,-1479.9934,815.9164,1205.5999
1497,589.08685,1584.0065,-569.3
5678,-108.112915,-1686.5383,-636.3
3958,-1684.073,-141.41483,357.2
7176,1543.8912,-687.3861,703.3
1663,383.966,1645.8038,357.2
1718,316.67468,1660.0654,636.3
4493,-1444.5289,-877.17505,-1484.7
4055,-1666.6659,-279.86606,0.0
6341,782.96893,-1497.6848,-636.3
9964,-530.25,-459.54996,-1810.0
1242,903.8581,1427.9847,-569.3
2392,-589.08606,1584.0068,1417.7
4353,-1543.8921,-687.38434,-569.3
3688,-1676.9232,209.82979,-703.3
10487,388.15,318.15,-1810.0
106,1684.073,141.41553,-1551.7
7098,1513.7524,-751.4344,-1205.5999
7918,-530.25,-954.44995,1810.0
6634,1132.3153,-1254.5764,-1551.7
10251,176.05,-35.35,-1810.0
8326,742.35,-318.15,1810.0
9265,-106.049995,1237.2499,1810.0
9118,-388.14996,954.44995,1810.0
1661,383.966,1645.8038,212.09999
7840,-742.35,-1095.85,1810.0
6102,454.4734,-1627.745,491.19995
9529,-106.049995,-1237.25,-1810.0
4386,-1543.8921,-687.38434,1763.7999
4192,-1617.8702,-488.46265,-1127.5
10218,1166.5499,-106.049995,-1810.0
9511,812.3499,-1307.95,-1810.0
7550,1684.0729,-141.41719,-1696.7999
7051,1481.92,-812.41187,-915.39996
5375,-522.2397,-1607.2853,-424.19998
5300,-656.746,-1557.1721,1484.7
4097,-1652.6527,-353.32553,-636.3
8078,-884.45,-671.65,1810.0
7136,1513.7524,-751.4344,1484.7
6971,1407.6366,-935.23206,636.3
5101,-843.26776,-1464.5817,-1763.7999
1115,1077.2467,1302.1671,1272.6
2806,-1129.343,1257.2527,-1763.7999
5121,-843.26776,-1464.5817,-357.2
7932,460.25,-954.44995,1810.0
458,1595.3373,557.6729,1696.7999
6129,522.2374,-1607.286,-1205.5999
6117,454.4734,-1627.745,1551.7
162,1676.9233,209.82874,-1205.5999
9894,812.3499,-600.95,-1810.0
2091,-178.64142,1680.5319,1763.7999
2869,-1183.8589,1206.059,-915.39996
7723,-36.05,-1378.65,1810.0
2443,-653.05664,1558.7228,1417.7
2640,-903.8574,1427.9852,915.39996
3056,-1323.1981,1051.3071,1484.7
4412,-1513.7533,-751.4327,0.0
8283,954.44995,-388.84998,1810.0
3888,-1688.4327,-72.76728,-993.49994
8175,-248.14998,-530.25,1810.0
6576,1021.7712,-1346.1366,1551.7
7356,1636.9052,-420.28735,-993.49994
6543,1021.7712,-1346.1366,-781.39996
2017,-104.11964,1686.7896,145.09999
8758,-1520.7499,388.85,1810.0
7518,1676.6737,-211.81454,-357.2
762,1407.637,935.23157,1551.7
8634,-530.25,176.75,1810.0
520,1543.8918,687.3848,-1127.5
5766,33.391663,-1689.67,-1629.7999
355,1636.9055,420.28583,1629.7999
5718,-33.39404,-1689.67,-1417.7
3834,-1689.9988,2.0007894,-1205.5999
10375,-1024.4501,176.75,-1810.0
1096,1077.2467,1302.1671,-67.0
608,1514.6411,749.6414,1484.7
10151,-318.15,-176.75,-1810.0
3418,-1595.3369,557.6738,-1763.7999
1179,966.14777,1386.5996,-1417.7
5848,108.11054,-1686.5385,569.3
5752,-33.39404,-1689.67,993.49994
3282,-1514.641,749.6418,-569.3
1441,653.0575,1558.7225,-915.39996
1940,-35.39244,1689.6294,-1696.7999
9344,-460.24997,1449.35,1810.0
6887,1367.2377,-993.35846,-1696.7999
454,1595.3373,557.6729,1417.7
7869,-1308.6499,-1025.15,1810.0
10066,176.05,-318.15,-1810.0
3022,-1323.1981,1051.3071,-915.39996
480,1571.3223,622.13043,-357.2
4119,-1652.6527,-353.32553,915.39996
5112,-843.26776,-1464.5817,-993.49994
8102,812.3499,-671.65,1810.0
1271,903.8581,1427.9847,1484.7
8156,1520.7499,-600.95,1810.0
6019,387.85834,-1644.8909,-1763.7999
6757,1231.9563,-1156.8854,-67.0
579,1514.6411,749.6414,-569.3
4613,-1367.2394,-993.35626,-212.09999
3150,-1407.6366,935.2322,915.39996
6490,964.50476,-1387.743,-915.39996
2314,-522.2382,1607.2856,-491.19995
9888,388.15,-600.95,-1810.0
7475,1666.6655,-279.868,212.09999
9475,248.14998,-1378.65,-1810.0
10970,-812.35,1166.5499,-1810.0
69,1688.5176,70.769844,-569.3
2398,-653.05664,1558.7228,-1763.7999
6376,843.2657,-1464.5829,-1763.7999
10360,1166.5499,106.049995,-1810.0
7305,1617.8695,-488.46497,-993.49994
5566,-246.88145,-1671.8701,-1339.6
7629,1688.4326,-72.77006,279.09998
8751,1236.5499,318.15,1810.0
5430,-454.4757,-1627.7444,-145.09999
7460,1666.6655,-279.868,-848.39996
8125,-672.35004,-600.95,1810.0
6220,587.2109,-1584.7029,1629.7999
2138,-246.87976,1671.8702,1484.7
2792,-1077.2461,1302.1677,848.39996
4994,-1021.77374,-1346.1346,1484.7
3758,-1684.0729,141.41614,636.3
3313,-1514.641,749.6418,1629.7999
4004,-1676.6738,-211.81259,0.0
6749,1231.9563,-1156.8854,-636.3
8874,248.14998,530.24994,1810.0
2737,-1021.77203,1346.1359,569.3
5921,246.87991,-1671.8702,-1484.7
8247,-1590.75,-388.84998,1810.0
5269,-656.746,-1557.1721,-703.3
4240,-1596.653,-553.89484,-1339.6
2070,-178.64142,1680.5319,279.09998
9863,-1378.65,-600.95,-1810.0
6717,1182.4304,-1207.4594,703.3
2790,-1077.2461,1302.1677,703.3
7950,-1024.4501,-883.75,1810.0
5772,33.391663,-1689.67,-1205.5999
6521,964.50476,-1387.743,1272.6
8501,36.05,-35.35,1810.0
2042,-178.64142,1680.5319,-1696.7999
10202,36.05,-106.049995,-1810.0
9156,-388.14996,1025.1499,1810.0
1735,246.88042,1671.8702,-1763.7999
3509,-1618.4468,486.5492,1060.5
10137,-1308.6499,-176.75,-1810.0
4158,-1636.9058,-420.28506,67.0
4753,-1231.9576,-1156.8839,-1127.5
4754,-1231.9576,-1156.8839,-1060.5
10953,460.25,1095.85,-1810.0
5097,-907.2364,-1425.8408,1551.7
7192,1570.5844,-623.9912,-1763.7999
2053,-178.64142,1680.5319,-915.39996
9666,-530.25,-954.44995,-1810.0
2645,-903.8574,1427.9852,1272.6
1008,1183.8594,1206.0585,915.39996
10101,-600.25,-247.44998,-1810.0
9651,1096.5499,-1025.15,-1810.0
5969,314.70807,-1660.4393,-1696.7999
10244,-318.15,-35.35,-1810.0
7967,176.05,-883.75,1810.0
7381,1636.9052,-420.28735,781.39996
1253,903.8581,1427.9847,212.09999
9654,1308.6499,-1025.15,-1810.0
1281,845.0003,1463.5828,-1417.7
5460,-387.86063,-1644.8903,-1629.7999
6252,656.7438,-1557.173,279.09998
6162,522.2374,-1607.286,1127.5
2724,-1021.77203,1346.1359,-357.2
509,1571.3223,622.13043,1696.7999
6562,1021.7712,-1346.1366,569.3
2038,-104.11964,1686.7896,1629.7999
10082,1308.6499,-318.15,-1810.0
166,1676.9233,209.82874,-915.39996
1520,589.08685,1584.0065,1060.5
9268,106.049995,1237.2499,1810.0
10600,-1308.6499,530.24994,-1810.0
83,1688.5176,70.769844,424.19998
2381,-589.08606,1584.0068,636.3
